customer_id,tenure_months,recency_days,purchase_frequency_90d,avg_ticket,support_tickets_90d,payment_delay_days,failed_payments_90d,login_days_30d,usage_ratio,nps_score,satisfaction_score,plan_value,plan_type,contract_type,payment_method,region,churn
2484,21.0,99,12,678.76,0,12,1,15,0.607,9,5,141.33,basico,anual,cartao,centro-oeste,0
2485,49.1,17,17,937.43,1,24,3,25,0.927,0,2,204.14,basico,anual,debito,sul,0
2486,23.6,57,15,1012.28,1,29,3,23,0.026,7,1,230.46,basico,anual,cartao,sul,0
2487,46.6,55,6,1132.68,6,12,0,9,0.544,6,5,113.95,padrao,mensal,debito,sudeste,0
2488,48.4,61,17,113.57,2,8,0,16,0.252,8,1,303.27,padrao,anual,boleto,centro-oeste,0
2489,7.5,63,7,967.11,1,25,2,18,0.562,2,5,248.7,basico,mensal,pix,sudeste,1
2490,36.9,86,13,862.17,2,12,1,28,0.75,6,1,80.28,basico,mensal,cartao,norte,0
2491,57.6,51,10,280.15,4,5,2,24,0.735,3,2,362.45,basico,mensal,pix,sul,0
2492,24.7,32,1,1120.77,6,27,3,24,0.725,1,5,148.69,padrao,mensal,debito,nordeste,0
2493,4.0,55,0,508.87,7,29,0,22,0.779,6,1,96.15,basico,anual,pix,norte,0
2494,55.5,102,3,1069.63,0,8,3,10,0.073,0,1,393.37,padrao,anual,pix,nordeste,0
2495,53.1,38,18,741.93,6,4,0,11,0.51,1,4,76.95,premium,anual,pix,sudeste,0
2496,31.8,3,19,651.03,3,4,0,13,0.262,5,1,61.39,padrao,mensal,boleto,nordeste,0
2497,33.6,117,8,225.05,6,17,2,12,0.921,9,1,125.42,premium,mensal,pix,sudeste,1
2498,13.5,24,19,1100.62,0,9,3,28,0.783,7,4,154.84,premium,mensal,pix,centro-oeste,0
2499,49.3,72,0,685.73,5,18,2,26,0.108,0,5,196.07,padrao,mensal,cartao,centro-oeste,0
2500,30.4,96,19,47.07,7,22,0,26,0.243,1,4,286.56,padrao,mensal,boleto,centro-oeste,0
2501,3.0,33,4,61.21,0,0,0,18,0.455,4,5,171.56,padrao,anual,pix,nordeste,0
2502,41.3,41,0,942.05,6,25,3,5,0.963,4,3,241.26,padrao,anual,cartao,nordeste,0
2503,57.1,34,15,227.85,0,0,2,4,0.11,0,4,41.99,basico,mensal,boleto,nordeste,0
2504,49.9,18,7,734.54,7,3,0,8,0.568,2,5,178.46,basico,mensal,boleto,centro-oeste,0
2505,17.4,19,5,830.06,5,21,2,19,0.341,1,3,380.09,padrao,mensal,pix,norte,0
2506,4.1,23,15,364.06,7,18,1,10,0.646,6,1,318.84,premium,mensal,boleto,nordeste,0
2507,56.5,55,6,700.4,7,29,0,19,0.649,7,2,306.59,padrao,mensal,debito,centro-oeste,0
2508,56.3,64,15,318.7,2,17,0,26,0.241,4,4,149.53,basico,mensal,pix,nordeste,0
2509,32.4,2,3,1137.73,3,12,3,10,0.786,6,5,215.64,padrao,anual,pix,norte,0
2510,38.9,101,1,1037.8,5,20,2,27,0.091,2,4,343.93,padrao,mensal,debito,sul,0
2511,28.3,81,6,374.13,1,22,0,15,0.818,9,3,356.76,padrao,mensal,cartao,nordeste,0
2512,25.8,9,12,653.42,2,20,0,24,0.212,0,2,295.7,padrao,mensal,boleto,centro-oeste,0
2513,8.0,101,4,620.73,0,11,1,1,0.59,5,4,204.25,basico,mensal,cartao,sul,1
2514,6.7,4,2,1153.63,7,28,1,8,0.347,3,5,66.24,basico,anual,pix,norte,0
2515,14.7,67,14,497.07,1,9,1,27,0.61,4,2,82.87,premium,mensal,boleto,sul,0
2516,50.4,56,9,692.18,3,10,2,26,0.267,5,3,40.01,basico,anual,pix,nordeste,0
2517,9.6,60,8,1117.3,3,8,0,17,0.569,7,3,169.21,premium,mensal,debito,sul,0
2518,14.4,114,4,228.86,3,8,0,0,0.008,10,2,48.32,basico,mensal,boleto,norte,1
2519,33.4,111,0,678.56,6,6,2,1,0.374,6,3,196.51,premium,mensal,boleto,norte,0
2520,13.7,34,1,162.58,7,17,3,12,0.826,2,1,255.01,basico,anual,boleto,centro-oeste,1
2521,10.6,69,13,756.3,4,21,0,26,0.463,5,3,254.42,padrao,mensal,boleto,sul,0
2522,34.2,115,1,464.19,6,12,1,11,0.499,5,1,239.81,padrao,anual,boleto,sudeste,0
2523,22.7,87,4,1162.46,0,27,2,26,0.622,9,3,121.32,padrao,anual,boleto,centro-oeste,0
2524,37.9,106,18,521.87,7,14,0,16,0.434,6,5,226.81,padrao,mensal,boleto,sul,1
2525,54.8,52,6,197.98,0,14,3,4,0.867,9,1,392.64,basico,mensal,boleto,norte,0
2526,9.9,34,14,1007.44,0,2,0,16,0.403,7,2,199.96,basico,anual,boleto,sul,0
2527,54.9,61,6,992.21,0,27,2,10,0.943,6,4,354.72,basico,anual,boleto,centro-oeste,0
2528,54.2,98,18,846.04,1,4,1,6,0.877,3,5,177.21,padrao,mensal,boleto,sudeste,1
2529,49.9,111,16,908.62,6,4,2,20,0.421,2,5,264.2,padrao,anual,pix,sudeste,0
2530,38.2,82,9,347.07,2,28,0,6,0.366,1,1,213.36,basico,mensal,boleto,sul,0
2531,37.6,85,13,784.78,6,15,0,27,0.677,6,2,287.8,padrao,anual,cartao,nordeste,0
2532,38.7,61,8,84.1,3,2,2,24,0.755,10,5,362.96,basico,mensal,debito,norte,0
2533,41.7,39,18,268.39,0,13,3,23,0.186,0,3,198.62,basico,mensal,debito,nordeste,0
2534,2.0,51,7,1121.44,3,17,2,2,0.241,10,5,312.56,basico,mensal,boleto,sul,0
2535,57.5,60,16,897.51,1,0,3,28,0.146,9,1,357.61,padrao,anual,pix,sudeste,0
2536,35.6,98,12,307.58,2,22,1,14,0.761,4,1,324.14,basico,mensal,debito,centro-oeste,1
2537,47.1,67,12,169.2,4,20,0,21,0.714,3,2,48.74,premium,anual,boleto,nordeste,0
2538,23.3,95,7,1140.75,6,0,1,5,0.189,6,1,39.97,padrao,mensal,cartao,centro-oeste,1
2539,1.7,4,16,170.14,4,18,3,23,0.537,9,5,357.77,padrao,mensal,boleto,sul,0
2540,31.1,91,14,338.2,1,6,3,9,0.764,0,5,302.45,basico,mensal,boleto,sul,0
2541,30.9,61,16,251.86,5,22,2,21,0.947,4,2,384.83,padrao,anual,boleto,sul,0
2542,26.8,119,16,48.66,5,11,1,8,0.179,0,1,145.19,premium,mensal,pix,nordeste,1
2543,21.0,57,3,404.4,1,6,2,27,0.304,7,1,323.57,padrao,anual,boleto,sudeste,0
2544,15.7,57,17,1170.05,6,15,2,21,0.348,0,2,328.45,basico,anual,pix,sudeste,0
2545,32.1,16,16,436.61,6,13,2,13,0.625,3,4,348.54,basico,anual,cartao,norte,0
2546,23.1,97,4,624.99,4,10,3,13,0.136,8,5,289.03,basico,anual,debito,norte,0
2547,58.2,84,19,905.29,2,26,2,0,0.193,8,3,89.69,basico,mensal,boleto,nordeste,0
2548,11.2,103,10,679.25,2,19,0,8,0.78,2,5,285.04,padrao,mensal,boleto,nordeste,0
2549,19.9,12,6,902.57,3,14,0,23,0.542,5,5,257.51,basico,mensal,cartao,nordeste,0
2550,18.3,26,4,807.5,1,6,2,24,0.16,2,4,160.02,padrao,mensal,boleto,nordeste,0
2551,33.1,105,7,745.93,2,17,3,29,0.388,6,1,115.0,padrao,anual,debito,sul,0
2552,30.5,6,0,793.59,1,0,3,2,0.134,0,5,358.54,padrao,mensal,pix,norte,0
2553,39.0,61,13,967.03,1,26,2,7,0.363,8,5,91.0,premium,mensal,pix,sudeste,0
2554,57.1,49,14,863.82,5,0,2,22,0.4,0,3,191.89,basico,mensal,pix,norte,0
2555,17.8,112,13,958.46,1,20,3,10,0.112,6,3,264.11,basico,anual,boleto,norte,0
2556,41.9,102,10,208.89,3,10,3,7,0.06,4,4,389.75,padrao,mensal,debito,nordeste,1
2557,2.5,107,7,826.1,3,21,0,8,0.882,2,3,281.45,padrao,anual,boleto,sul,0
2558,16.5,35,14,894.95,0,10,1,27,0.888,5,2,149.66,padrao,mensal,debito,centro-oeste,0
2559,28.4,70,17,387.96,6,0,1,25,0.003,1,4,61.74,premium,mensal,debito,centro-oeste,0
2560,2.8,84,1,1054.51,7,28,2,0,0.641,6,4,154.27,padrao,anual,cartao,centro-oeste,0
2561,37.4,116,7,393.47,5,22,1,25,0.094,7,1,145.3,premium,mensal,cartao,sudeste,0
2562,41.0,1,19,322.85,5,1,1,16,0.81,5,4,334.77,basico,mensal,debito,norte,0
2563,45.1,117,17,1045.83,1,0,0,25,0.88,3,1,175.47,basico,anual,cartao,sudeste,0
2564,31.5,43,19,326.54,6,15,0,18,0.617,5,3,75.34,basico,mensal,pix,sudeste,0
2565,36.6,16,3,521.98,6,28,1,20,0.613,10,1,353.09,padrao,mensal,cartao,sudeste,0
2566,24.4,74,9,466.79,3,17,3,17,0.371,8,5,46.4,basico,anual,pix,norte,0
2567,3.4,94,2,1081.75,5,0,1,22,0.249,0,4,40.98,basico,mensal,pix,norte,0
2568,6.9,16,17,568.07,7,20,0,24,0.499,3,3,210.81,premium,anual,boleto,centro-oeste,0
2569,39.6,5,10,845.4,4,12,1,15,0.134,0,3,64.82,basico,anual,debito,norte,0
2570,59.7,107,4,961.09,1,19,3,3,0.672,2,4,103.66,basico,mensal,debito,nordeste,0
2571,1.9,112,1,768.37,2,10,2,2,0.47,8,1,394.6,basico,mensal,cartao,sudeste,0
2572,33.9,19,14,1134.69,1,0,2,12,0.178,9,3,343.87,basico,mensal,pix,norte,0
2573,45.3,108,16,970.91,2,0,0,14,0.588,5,4,314.95,basico,mensal,pix,centro-oeste,0
2574,49.8,109,17,504.24,7,18,3,25,0.795,7,2,281.39,basico,mensal,boleto,sul,0
2575,33.2,119,19,1142.94,1,19,0,0,0.589,4,3,57.11,basico,anual,debito,norte,0
2576,37.6,26,16,648.51,7,9,3,26,0.53,5,2,340.83,padrao,anual,boleto,nordeste,0
2577,42.1,69,15,66.19,2,2,3,1,0.848,9,1,209.53,basico,anual,boleto,nordeste,1
2578,51.7,119,16,341.62,3,23,2,14,0.011,3,5,75.3,padrao,anual,pix,norte,1
2579,8.2,108,19,761.21,4,4,3,12,0.617,3,3,148.17,padrao,mensal,cartao,sul,1
2580,55.6,72,9,221.91,1,5,3,16,0.41,1,2,220.61,padrao,mensal,debito,centro-oeste,0
2581,2.5,24,15,717.52,1,13,2,1,0.194,2,2,44.83,premium,mensal,boleto,centro-oeste,0
2582,50.3,11,16,459.45,2,21,3,22,0.98,0,4,130.77,padrao,mensal,boleto,sudeste,0
2583,5.5,31,2,659.89,0,29,2,4,0.404,8,1,160.83,basico,anual,pix,nordeste,0
2584,12.5,8,13,42.17,6,18,2,23,0.335,9,3,206.86,basico,anual,debito,sudeste,0
2585,1.2,24,6,1024.17,4,28,1,17,0.169,4,2,40.61,basico,anual,debito,sul,0
2586,27.3,9,2,459.83,6,19,2,26,0.998,6,5,243.46,padrao,mensal,boleto,sul,0
2587,20.7,91,3,202.58,6,25,1,29,0.856,2,4,111.05,padrao,mensal,pix,norte,1
2588,10.8,71,2,547.98,2,5,0,25,0.07,0,4,254.91,basico,mensal,boleto,sul,0
2589,27.6,62,17,603.97,6,1,1,13,0.566,5,1,125.99,basico,mensal,pix,sul,0
2590,24.7,97,15,779.39,0,20,0,12,0.147,1,1,184.88,premium,mensal,pix,norte,0
2591,46.3,49,2,648.49,3,29,3,19,0.716,9,3,264.41,padrao,anual,pix,norte,0
2592,53.7,48,12,90.49,5,22,1,19,0.484,3,2,276.27,basico,mensal,cartao,sudeste,0
2593,39.5,25,13,1050.95,3,10,3,23,0.11,8,4,50.91,premium,anual,cartao,sul,0
2594,8.3,53,10,569.55,5,14,1,14,0.557,2,4,232.53,padrao,anual,cartao,norte,1
2595,18.4,21,12,129.31,6,3,1,13,0.911,1,2,333.89,padrao,mensal,cartao,sudeste,0
2596,54.9,71,18,936.48,3,10,0,3,0.341,6,1,114.21,padrao,mensal,pix,nordeste,1
2597,6.2,119,10,805.78,2,20,3,5,0.051,2,2,231.42,padrao,anual,cartao,nordeste,1
2598,25.0,64,13,793.35,4,4,2,24,0.945,4,3,201.04,basico,anual,cartao,norte,0
2599,56.6,36,11,535.22,6,14,1,29,0.142,3,2,345.88,premium,mensal,boleto,norte,0
2600,57.1,82,7,516.18,7,8,2,18,0.475,9,2,197.85,padrao,anual,cartao,nordeste,0
2601,25.3,98,17,662.15,6,14,3,10,0.545,5,2,379.68,padrao,mensal,debito,nordeste,1
2602,40.4,57,8,98.69,1,22,2,1,0.237,7,1,274.77,padrao,mensal,cartao,norte,1
2603,27.9,30,15,386.79,1,26,1,1,0.177,6,4,242.0,premium,mensal,cartao,sul,0
2604,45.5,85,12,1185.96,4,12,3,20,0.113,10,5,144.99,basico,mensal,cartao,nordeste,0
2605,2.9,23,13,808.14,3,24,3,19,0.07,4,5,254.65,basico,mensal,cartao,nordeste,0
2606,9.5,119,15,525.96,4,21,3,8,0.508,9,5,87.15,padrao,anual,boleto,sul,0
2607,37.2,38,14,297.94,7,27,0,5,0.842,9,4,189.75,basico,mensal,cartao,norte,0
2608,14.7,42,11,904.44,4,22,3,2,0.127,10,4,142.29,padrao,mensal,boleto,norte,0
2609,40.3,87,12,341.94,2,16,0,20,0.701,7,1,281.2,padrao,anual,cartao,centro-oeste,1
2610,21.7,2,10,228.35,6,20,2,18,0.413,10,2,314.94,basico,mensal,debito,nordeste,0
2611,53.3,25,6,219.24,3,9,2,9,0.035,8,4,374.21,basico,mensal,debito,norte,0
2612,49.3,15,14,885.95,4,20,0,21,0.536,3,5,119.86,padrao,mensal,pix,sul,0
2613,30.1,47,17,785.66,1,21,0,25,0.252,1,5,358.41,basico,mensal,pix,centro-oeste,0
2614,46.6,66,14,120.98,4,18,3,15,0.605,2,4,344.44,basico,mensal,pix,centro-oeste,0
2615,17.0,22,15,173.45,3,3,3,7,0.349,6,1,350.38,basico,anual,debito,nordeste,0
2616,30.2,41,16,775.26,0,15,0,0,0.666,1,5,306.47,basico,anual,cartao,norte,0
2617,12.7,92,7,702.49,1,21,2,23,0.919,2,2,136.28,padrao,mensal,pix,nordeste,0
2618,51.8,112,1,835.76,5,5,0,17,0.245,6,1,355.93,premium,mensal,cartao,sudeste,1
2619,49.6,2,6,246.53,1,23,2,10,0.94,3,4,255.74,padrao,anual,boleto,centro-oeste,0
2620,54.2,75,15,882.84,1,25,1,0,0.204,7,1,306.52,padrao,mensal,debito,norte,0
2621,52.8,4,16,1125.87,0,16,3,24,0.071,10,2,113.79,basico,mensal,pix,nordeste,0
2622,57.6,62,10,737.22,0,28,2,27,0.193,0,4,96.57,premium,mensal,pix,sul,0
2623,14.5,105,15,267.51,3,25,1,14,0.815,7,5,139.57,premium,anual,cartao,norte,0
2624,56.0,95,1,828.27,3,13,2,8,0.678,9,5,223.99,padrao,anual,debito,nordeste,0
2625,34.7,28,12,437.97,4,26,1,18,0.971,1,1,189.89,basico,mensal,pix,centro-oeste,0
2626,25.9,31,13,97.17,4,27,0,26,0.71,8,1,359.44,basico,mensal,boleto,sul,0
2627,34.1,94,10,390.71,4,3,2,17,0.413,5,5,44.59,basico,anual,boleto,nordeste,0
2628,21.2,98,14,1090.48,7,29,3,0,0.892,6,2,68.72,basico,mensal,pix,sudeste,1
2629,18.0,34,9,516.92,1,0,1,5,0.958,0,1,157.05,basico,mensal,debito,norte,0
2630,15.2,1,10,1043.01,5,14,0,2,0.792,4,3,100.28,premium,anual,pix,sul,0
2631,5.9,53,12,630.04,0,28,0,12,0.557,4,4,186.33,basico,mensal,debito,sudeste,0
2632,30.3,74,15,639.69,6,21,1,13,0.826,1,5,298.23,basico,mensal,cartao,nordeste,0
2633,53.4,53,4,46.05,2,8,3,16,0.179,8,3,397.53,premium,anual,pix,nordeste,0
2634,38.2,112,6,779.04,2,19,1,22,0.9,5,4,112.65,premium,anual,debito,sul,0
2635,31.7,97,8,165.06,1,6,3,3,1.0,9,3,135.65,basico,mensal,pix,centro-oeste,0
2636,26.3,94,4,595.35,4,7,1,28,0.665,1,5,316.65,basico,mensal,boleto,sudeste,0
2637,28.4,3,6,341.97,3,27,1,7,0.196,8,3,137.84,padrao,mensal,boleto,sul,0
2638,13.3,102,7,495.16,7,1,3,15,0.144,6,4,293.25,premium,mensal,boleto,sul,1
2639,49.6,90,6,663.01,1,28,2,6,0.959,7,5,249.96,padrao,mensal,boleto,centro-oeste,1
2640,12.7,48,8,56.78,3,13,0,10,0.871,3,5,347.66,basico,mensal,cartao,sul,1
2641,43.3,71,10,370.12,7,1,0,24,0.749,7,3,51.9,padrao,mensal,cartao,sul,0
2642,45.8,99,13,1187.95,6,23,0,1,0.949,2,3,392.61,padrao,mensal,pix,nordeste,0
2643,34.9,108,6,106.58,6,1,3,14,0.503,8,3,387.03,basico,mensal,cartao,sul,0
2644,51.9,66,16,410.5,4,9,0,17,0.888,4,1,47.96,basico,mensal,debito,sul,0
2645,18.2,5,9,412.85,6,7,0,17,0.163,5,2,219.72,premium,mensal,debito,sul,0
2646,53.0,74,14,480.09,1,23,3,11,0.183,6,4,184.41,padrao,anual,boleto,nordeste,0
2647,44.0,81,2,834.35,6,11,2,11,0.512,0,1,131.4,basico,mensal,boleto,norte,0
2648,48.1,8,3,327.38,4,19,3,27,0.333,4,4,391.92,padrao,anual,debito,nordeste,0
2649,40.2,98,9,573.91,2,2,0,7,0.433,2,3,102.76,padrao,mensal,cartao,centro-oeste,0
2650,50.9,24,7,788.04,1,20,2,14,0.798,10,3,134.78,basico,anual,boleto,sul,0
2651,59.6,106,9,413.89,4,21,0,10,0.053,4,5,42.86,basico,mensal,pix,centro-oeste,0
2652,25.8,66,3,1140.58,0,8,2,22,0.721,0,2,248.78,basico,anual,debito,norte,1
2653,49.0,39,9,1176.42,5,26,0,24,0.088,0,4,349.79,premium,anual,boleto,sudeste,0
2654,44.9,7,13,178.82,1,14,3,25,0.848,10,4,263.79,basico,mensal,pix,norte,0
2655,27.7,3,14,438.83,3,20,1,2,0.202,1,5,274.48,padrao,anual,cartao,centro-oeste,0
2656,55.7,89,4,281.25,1,5,1,2,0.735,0,5,63.78,padrao,anual,debito,norte,0
2657,24.3,45,6,256.68,3,27,3,11,0.592,2,3,297.23,premium,anual,pix,sul,0
2658,34.4,100,10,609.54,2,7,0,13,0.386,2,2,187.14,premium,mensal,pix,nordeste,1
2659,7.3,28,10,694.04,1,18,3,1,0.268,0,4,210.44,premium,mensal,cartao,centro-oeste,0
2660,14.3,110,15,533.76,7,2,2,26,0.057,10,5,250.51,premium,anual,boleto,sul,0
2661,50.6,113,7,356.16,6,1,2,26,0.353,0,2,391.03,basico,mensal,pix,nordeste,0
2662,24.4,13,13,363.2,3,3,1,12,0.201,8,2,309.25,basico,mensal,boleto,nordeste,0
2663,24.3,77,17,1190.87,0,28,3,23,0.136,9,3,286.11,basico,mensal,debito,centro-oeste,0
2664,15.5,112,5,1111.47,6,6,1,16,0.738,7,1,195.38,padrao,mensal,debito,centro-oeste,0
2665,30.0,39,16,128.04,5,26,1,19,0.213,1,2,52.3,basico,anual,cartao,norte,0
2666,48.5,9,6,801.6,4,17,1,26,0.223,7,1,233.83,basico,anual,debito,nordeste,0
2667,53.8,105,6,569.98,4,2,1,2,0.34,3,4,277.82,basico,anual,boleto,nordeste,1
2668,5.1,57,13,839.02,0,13,1,6,0.463,4,3,293.41,padrao,anual,pix,norte,0
2669,34.9,4,12,732.47,3,14,0,12,0.514,2,4,258.74,basico,anual,boleto,sudeste,0
2670,28.6,100,10,1071.53,1,8,1,26,0.665,8,1,148.03,basico,anual,pix,nordeste,1
2671,37.2,81,4,117.71,5,18,1,17,0.589,6,3,119.47,padrao,mensal,boleto,sul,0
2672,27.4,9,1,445.53,7,25,1,11,0.482,1,4,72.33,padrao,anual,boleto,centro-oeste,0
2673,24.5,31,18,1183.17,4,26,3,0,0.394,4,4,292.92,premium,anual,pix,centro-oeste,0
2674,28.8,3,17,251.45,4,15,0,17,0.266,8,4,389.38,padrao,anual,cartao,sul,0
2675,35.3,114,17,187.71,5,26,3,8,0.71,10,1,228.91,padrao,anual,boleto,norte,0
2676,30.6,3,10,885.61,7,27,3,9,0.318,10,3,282.25,basico,mensal,cartao,nordeste,0
2677,28.9,95,17,941.82,0,2,0,29,0.85,1,3,289.24,basico,mensal,cartao,centro-oeste,0
2678,49.3,61,9,819.84,2,19,2,15,0.586,9,5,98.02,padrao,mensal,pix,nordeste,0
2679,45.0,70,1,940.39,2,23,0,4,0.634,6,4,108.95,basico,anual,boleto,norte,0
2680,21.1,97,3,844.72,5,0,0,1,0.509,8,5,114.84,padrao,mensal,pix,norte,1
2681,48.2,107,5,197.49,3,18,3,11,0.929,4,1,375.72,premium,mensal,debito,centro-oeste,1
2682,51.4,16,7,745.54,6,27,0,1,0.422,7,3,45.51,basico,mensal,pix,norte,0
2683,10.1,3,18,941.18,3,8,1,12,0.427,2,4,234.72,padrao,mensal,boleto,sul,0
2684,35.4,15,6,1044.0,7,25,0,12,0.893,5,1,175.68,basico,mensal,pix,norte,0
2685,17.8,82,12,325.63,6,28,0,26,0.605,2,4,277.27,basico,mensal,debito,sul,0
2686,44.6,68,5,187.82,0,19,0,10,0.449,4,2,119.28,basico,mensal,boleto,norte,0
2687,15.1,10,12,946.06,7,18,3,8,0.262,4,1,385.92,padrao,mensal,boleto,centro-oeste,0
2688,40.6,28,11,337.6,7,16,0,18,0.245,9,4,159.14,premium,anual,cartao,nordeste,0
2689,16.1,64,3,77.04,0,12,3,19,0.801,6,3,373.23,basico,mensal,cartao,centro-oeste,1
2690,31.2,87,9,997.25,3,13,0,1,0.279,7,3,252.01,padrao,anual,cartao,sudeste,0
2691,57.0,41,2,626.95,7,15,3,2,0.006,3,2,189.11,basico,mensal,cartao,nordeste,0
2692,23.5,114,17,418.89,6,14,3,5,0.019,4,4,304.1,basico,mensal,cartao,centro-oeste,1
2693,52.7,119,14,53.26,3,24,2,23,0.978,5,4,239.0,padrao,mensal,debito,norte,0
2694,59.2,92,18,80.98,4,23,3,6,0.56,8,4,89.79,padrao,mensal,pix,sul,0
2695,52.6,55,17,959.44,0,10,1,29,0.489,2,4,293.52,padrao,mensal,cartao,nordeste,0
2696,10.8,105,4,608.06,4,15,3,13,0.918,0,4,248.52,premium,mensal,debito,sudeste,0
2697,49.4,87,14,213.68,5,6,0,28,0.352,5,1,243.53,basico,mensal,debito,centro-oeste,0
2698,2.9,62,2,455.87,2,5,2,7,0.795,8,1,305.63,padrao,anual,debito,sudeste,0
2699,24.2,53,19,231.75,2,11,3,12,0.722,8,5,275.15,basico,mensal,debito,nordeste,0
2700,52.4,100,15,170.94,6,1,2,4,0.477,8,2,171.75,padrao,mensal,cartao,nordeste,0
2701,41.6,67,13,360.52,3,25,1,25,0.775,4,3,154.56,basico,anual,pix,norte,0
2702,32.4,22,19,677.43,2,3,2,17,0.966,2,2,130.19,basico,mensal,debito,nordeste,0
2703,23.9,119,16,283.61,2,9,3,2,0.201,7,5,246.95,padrao,mensal,cartao,sudeste,1
2704,48.9,9,17,438.66,3,7,3,22,0.018,0,5,147.86,basico,mensal,pix,norte,1
2705,42.9,83,2,594.4,2,6,2,26,0.821,9,3,83.25,padrao,anual,cartao,centro-oeste,0
2706,28.6,79,0,527.23,4,11,2,20,0.404,7,4,321.67,premium,mensal,boleto,norte,1
2707,53.7,70,19,189.21,6,21,3,24,0.544,5,3,115.19,padrao,anual,debito,sudeste,0
2708,14.6,7,5,85.08,5,26,2,8,0.222,2,4,99.26,padrao,mensal,pix,sudeste,0
2709,11.1,59,8,81.13,1,5,0,12,0.842,2,5,345.54,premium,mensal,boleto,sul,1
2710,38.9,107,0,446.21,3,7,3,25,0.721,10,4,292.67,padrao,anual,debito,sul,0
2711,58.3,29,12,873.81,4,14,0,18,0.953,0,1,315.72,basico,mensal,cartao,sudeste,0
2712,15.6,83,16,192.26,5,9,2,18,0.475,0,3,166.03,padrao,anual,boleto,centro-oeste,1
2713,15.7,103,16,952.9,6,23,1,23,0.977,3,5,262.18,padrao,anual,boleto,norte,1
2714,9.2,114,11,870.18,3,6,0,18,0.511,2,1,375.49,padrao,mensal,pix,norte,1
2715,51.8,62,13,44.57,2,12,1,3,0.621,7,2,141.67,padrao,mensal,boleto,centro-oeste,1
2716,14.4,38,10,71.03,5,16,0,6,0.674,0,2,64.73,basico,mensal,boleto,centro-oeste,1
2717,30.7,84,8,266.24,1,11,1,23,0.49,8,4,101.42,padrao,mensal,pix,sudeste,0
2718,59.5,58,11,105.1,5,18,1,7,0.563,8,1,362.99,basico,mensal,cartao,sudeste,0
2719,1.7,75,18,656.36,7,23,1,19,0.223,2,4,141.25,premium,mensal,cartao,norte,0
2720,33.8,89,5,85.97,5,15,0,14,0.362,6,1,216.75,padrao,anual,cartao,centro-oeste,0
2721,31.2,85,9,971.07,3,13,2,18,0.702,7,5,232.34,premium,anual,boleto,norte,1
2722,48.6,29,12,611.84,6,28,0,7,0.039,9,2,385.5,basico,anual,cartao,centro-oeste,0
2723,22.0,90,11,884.43,4,29,3,9,0.7,8,3,148.43,basico,mensal,cartao,norte,1
2724,25.2,65,0,910.81,4,29,0,20,0.304,10,4,227.6,basico,mensal,pix,nordeste,0
2725,10.9,111,5,627.85,6,0,0,5,0.272,1,2,384.82,basico,mensal,pix,sudeste,1
2726,44.7,79,12,1113.42,1,25,1,9,0.693,6,1,112.38,basico,mensal,cartao,norte,0
2727,47.3,107,13,1188.68,6,26,1,29,0.215,8,5,255.14,padrao,mensal,boleto,sul,0
2728,9.1,117,14,456.69,5,24,3,4,0.962,2,1,62.8,basico,mensal,pix,sul,1
2729,24.2,119,19,186.0,4,22,2,17,0.991,2,3,134.57,premium,anual,debito,centro-oeste,0
2730,53.7,89,13,461.36,0,10,1,4,0.458,1,1,64.82,basico,mensal,debito,norte,0
2731,1.2,72,11,299.09,6,21,3,21,0.401,10,4,158.75,basico,anual,cartao,nordeste,1
2732,18.6,15,6,655.97,1,17,0,3,0.079,9,2,114.22,padrao,mensal,debito,norte,0
2733,33.7,46,7,478.93,7,24,3,17,0.778,1,5,327.33,basico,mensal,boleto,norte,0
2734,20.7,57,16,597.32,6,10,1,13,0.163,2,2,206.72,padrao,anual,boleto,nordeste,1
2735,17.1,93,9,925.3,2,22,1,20,0.933,5,4,185.7,padrao,mensal,pix,centro-oeste,0
2736,28.1,71,14,357.86,3,23,1,0,0.991,9,1,289.14,padrao,mensal,cartao,sudeste,0
2737,11.7,53,2,663.47,0,25,0,15,0.122,9,1,380.89,padrao,anual,boleto,nordeste,0
2738,32.2,18,2,428.79,3,5,2,16,0.683,9,2,148.46,padrao,mensal,boleto,nordeste,0
2739,42.7,86,4,950.55,0,25,2,7,0.466,9,5,63.93,premium,mensal,pix,sudeste,0
2740,34.9,52,3,781.86,7,6,2,8,0.541,6,5,79.42,basico,mensal,cartao,norte,0
2741,6.5,5,12,49.87,5,28,2,21,0.18,3,4,348.5,padrao,anual,cartao,sudeste,0
2742,50.8,34,12,805.66,1,1,0,16,0.724,6,2,344.41,padrao,mensal,boleto,norte,0
2743,11.3,105,11,237.39,6,6,3,17,0.167,5,2,211.03,basico,mensal,debito,norte,0
2744,46.1,15,5,880.39,0,18,2,28,0.885,10,2,93.05,padrao,anual,pix,nordeste,0
2745,22.3,49,11,698.11,4,16,2,12,0.454,4,2,229.44,padrao,mensal,pix,sul,1
2746,47.2,61,2,505.72,0,20,0,26,0.635,8,3,280.53,basico,mensal,pix,centro-oeste,0
2747,13.2,10,9,845.12,0,12,3,29,0.922,1,4,159.51,basico,anual,pix,norte,0
2748,12.0,20,3,1033.65,1,0,2,17,0.738,7,2,69.61,padrao,mensal,cartao,sudeste,0
2749,30.3,112,1,943.34,2,18,1,6,0.541,4,1,155.8,basico,anual,debito,norte,0
